Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
242470,8469719,47,11,single,rented,no,Artist,Buxar[37],Bihar,11,12,1
242472,2704978,37,5,single,rented,no,Army officer,Orai,Uttar_Pradesh,5,12,1
242473,6465808,40,16,single,owned,no,Lawyer,Bhatpara,West_Bengal,4,14,1
242474,7308412,37,13,single,rented,no,Flight attendant,Amroha,Uttar_Pradesh,6,11,0
242477,9131566,30,11,single,rented,yes,Army officer,Durgapur,West_Bengal,11,11,0
242484,7478262,38,16,single,rented,yes,Design Engineer,Ulhasnagar,Maharashtra,13,11,1
242487,9884160,73,0,single,rented,no,Architect,Naihati,West_Bengal,0,10,1
242488,9979574,29,20,single,rented,no,Technology specialist,Satara,Maharashtra,10,12,0
242490,870622,48,9,single,rented,yes,Hotel Manager,Jamalpur[36],Bihar,9,13,1
242492,1957872,35,9,single,rented,no,Civil servant,Ramgarh,Jharkhand,9,13,1
242497,2601154,78,14,single,rented,no,Firefighter,Panihati,West_Bengal,7,14,1
242501,4600432,70,12,single,rented,no,Chartered Accountant,Bangalore,Karnataka,12,10,1
242505,2210619,63,15,single,rented,no,Chartered Accountant,Mira-Bhayandar,Maharashtra,6,10,1
242507,5915801,65,10,single,rented,yes,Police officer,Loni,Uttar_Pradesh,10,14,1
242509,2538593,63,10,single,rented,no,Drafter,Vellore,Tamil_Nadu,10,10,1
242511,2970834,58,19,single,rented,no,Lawyer,Orai,Uttar_Pradesh,8,14,1
242514,5325981,39,9,single,rented,no,Physician,Bokaro,Jharkhand,8,11,1
242515,1283383,72,7,single,rented,yes,Microbiologist,Dhanbad,Jharkhand,7,13,1
242522,3988962,39,5,single,rented,yes,Surgeon,Bhiwandi,Maharashtra,5,14,1
242523,3980508,44,0,single,rented,yes,Civil servant,Mathura,Uttar_Pradesh,0,14,1
242524,6079284,66,2,married,rented,yes,Librarian,Anantapuram[24],Andhra_Pradesh,2,14,1
242530,1927875,36,14,single,rented,no,Statistician,Kolkata,West_Bengal,5,13,0
242531,5920644,24,6,single,rented,yes,Police officer,Phagwara,Punjab,6,14,1
242535,4247405,45,8,single,rented,no,Petroleum Engineer,Ahmednagar,Maharashtra,8,10,1
242537,8404632,24,14,single,rented,no,Psychologist,Bokaro,Jharkhand,7,12,1
242547,2100241,52,15,single,rented,no,Technical writer,Moradabad,Uttar_Pradesh,8,13,1
242550,2551342,27,11,single,rented,no,Police officer,Bhiwani,Haryana,11,12,0
242555,998089,24,4,single,rented,no,Mechanical engineer,Jalna,Maharashtra,3,13,0
242558,8409028,24,5,single,rented,yes,Police officer,Guntakal,Andhra_Pradesh,3,13,1
242562,6789085,38,1,single,rented,yes,Graphic Designer,Amravati,Maharashtra,1,11,1
242563,8591571,26,20,single,owned,yes,Magistrate,Bally,West_Bengal,8,10,0
242569,5858456,47,15,single,owned,no,Biomedical Engineer,Tenali,Andhra_Pradesh,10,14,0
242574,77477,44,17,single,rented,no,Magistrate,Nizamabad,Telangana,14,13,0
242577,6596553,73,1,single,rented,no,Air traffic controller,Jodhpur,Rajasthan,1,13,1
242579,4246922,48,11,married,rented,yes,Microbiologist,Lucknow,Uttar_Pradesh,4,10,1
242594,3682062,56,7,single,rented,no,Secretary,Dindigul,Tamil_Nadu,4,12,1
242597,4692683,73,7,single,rented,no,Chartered Accountant,Vijayanagaram,Andhra_Pradesh,7,12,0
242598,2793963,51,3,single,owned,no,Technology specialist,Kavali,Andhra_Pradesh,3,11,1
242603,386835,77,0,single,rented,no,Psychologist,Imphal,Manipur,0,12,1
242608,450759,24,5,single,norent_noown,yes,Drafter,Sultan_Pur_Majra,Delhi,5,12,1
242616,59320,33,4,single,owned,yes,Chef,Thoothukudi,Tamil_Nadu,4,11,1
242617,1135377,24,17,single,rented,no,Engineer,Dehradun,Uttarakhand,3,12,1
242623,2113292,68,10,single,rented,yes,Statistician,Dibrugarh,Assam,8,14,1
242625,4244928,69,12,single,rented,no,Industrial Engineer,Katni,Madhya_Pradesh,9,12,1
242628,4613061,66,5,single,rented,yes,Architect,Mysore[7][8][9],Karnataka,5,10,1
242629,8085997,41,17,single,rented,no,Air traffic controller,Gwalior,Madhya_Pradesh,3,13,0
242630,1845067,43,0,single,rented,no,Police officer,Ichalkaranji,Maharashtra,0,12,1
242633,4861549,53,8,single,rented,yes,Technology specialist,Deoghar,Jharkhand,8,12,1
242644,2843172,48,3,single,owned,yes,Industrial Engineer,Kurnool[18],Andhra_Pradesh,3,12,1
242646,8104625,55,11,single,owned,no,Comedian,Nashik,Maharashtra,11,11,1
242650,8394006,37,7,single,rented,no,Fashion Designer,Siwan[32],Bihar,7,10,1
242651,6412600,56,14,single,rented,no,Librarian,Jammu[16],Jammu_and_Kashmir,9,10,1
242655,3050608,35,4,single,rented,yes,Flight attendant,Mysore[7][8][9],Karnataka,4,13,1
242658,9117349,71,1,single,rented,no,Civil engineer,Chennai,Tamil_Nadu,1,11,1
242659,6381014,28,15,single,rented,no,Mechanical engineer,Bhagalpur,Bihar,10,14,0
242661,7277978,77,4,single,rented,no,Politician,Jamshedpur,Jharkhand,4,11,1
242664,3965271,62,6,single,owned,no,Police officer,Arrah,Bihar,6,13,1
242667,6876962,49,18,single,rented,no,Artist,Hubliâ€“Dharwad,Karnataka,9,12,1
242669,3284441,76,16,single,rented,yes,Technical writer,Aurangabad,Maharashtra,11,11,1
242672,1789593,64,20,single,rented,yes,Chef,Baranagar,West_Bengal,13,12,0
242673,4700215,69,20,single,rented,no,Secretary,Giridih,Jharkhand,11,14,1
242675,6147600,46,3,single,rented,yes,Politician,Silchar,Assam,3,10,1
242677,9834211,46,3,single,rented,no,Surveyor,Siliguri,West_Bengal,3,13,0
242679,5084944,73,4,single,norent_noown,no,Fashion Designer,Aurangabad,Maharashtra,4,10,1
242682,4757433,39,20,single,rented,no,Web designer,Durgapur,West_Bengal,6,12,1
242684,4599636,70,13,single,owned,yes,Flight attendant,Tumkur,Karnataka,3,14,0
242686,5360636,48,11,single,rented,yes,Technical writer,Pune,Maharashtra,11,10,1
242691,4504985,23,11,single,rented,yes,Design Engineer,Madhyamgram,West_Bengal,4,12,1
242692,5778844,58,10,single,rented,yes,Surveyor,Baranagar,West_Bengal,10,12,0
242696,54931,42,15,single,rented,no,Microbiologist,Ozhukarai,Puducherry,12,11,0
242703,1264494,79,13,single,rented,no,Technology specialist,Allahabad,Uttar_Pradesh[5],10,13,0
242710,9139953,37,0,single,rented,no,Surgeon,Berhampur,Odisha,0,14,0
242712,6181694,69,15,single,rented,no,Design Engineer,Vijayawada,Andhra_Pradesh,6,12,0
242717,3548737,70,0,single,rented,no,Librarian,Dharmavaram,Andhra_Pradesh,0,13,0
242721,8117917,58,2,single,rented,no,Drafter,Jodhpur,Rajasthan,2,10,0
242722,1839281,37,4,single,rented,no,Biomedical Engineer,Malegaon,Maharashtra,4,10,0
242724,7626369,73,1,single,rented,no,Psychologist,Malegaon,Maharashtra,1,11,1
242732,1978173,65,20,married,rented,yes,Hotel Manager,Agra,Uttar_Pradesh,6,14,0
242735,7810824,50,6,single,rented,no,Technology specialist,Rohtak,Haryana,6,12,1
242738,2734443,49,3,single,rented,no,Computer operator,Raurkela_Industrial_Township,Odisha,3,10,1
242745,7765404,55,8,single,norent_noown,no,Lawyer,Kolhapur,Maharashtra,5,12,1
242748,6591107,21,16,single,rented,yes,Police officer,Bokaro,Jharkhand,11,10,1
242752,5317364,25,19,single,rented,no,Industrial Engineer,Ozhukarai,Puducherry,10,13,1
242753,2356250,70,14,single,rented,no,Artist,Bangalore,Karnataka,14,12,1
242754,6845430,24,18,single,rented,yes,Software Developer,Bhiwandi,Maharashtra,5,10,0
242760,8694605,43,3,single,norent_noown,no,Civil engineer,Coimbatore,Tamil_Nadu,3,12,0
242766,1182897,70,12,single,rented,no,Fashion Designer,Bijapur,Karnataka,5,11,1
242767,7082474,48,14,single,rented,yes,Financial Analyst,Mira-Bhayandar,Maharashtra,14,11,0
242772,3542352,30,13,single,norent_noown,no,Comedian,Hazaribagh,Jharkhand,4,13,1
242773,7591789,78,13,single,rented,no,Civil servant,Kozhikode,Kerala,8,12,1
242785,2170155,67,12,single,rented,no,Design Engineer,Bhiwandi,Maharashtra,3,13,1
242788,3466343,34,17,single,rented,no,Technology specialist,Suryapet,Telangana,11,10,1
242789,240333,31,12,single,rented,no,Industrial Engineer,Sasaram[30],Bihar,8,14,1
242793,3863074,21,18,married,rented,yes,Graphic Designer,Varanasi,Uttar_Pradesh,9,10,0
242797,6006179,55,15,single,rented,no,Drafter,Bellary,Karnataka,10,10,1
242802,9179527,48,10,single,rented,yes,Secretary,Muzaffarnagar,Uttar_Pradesh,10,12,1
242804,7444966,39,2,single,rented,no,Civil engineer,Udupi,Karnataka,2,11,1
242808,428930,76,11,single,rented,no,Designer,Dehri[30],Bihar,11,10,1
242811,8030955,32,0,single,rented,yes,Technology specialist,Amroha,Uttar_Pradesh,0,14,0
242821,9523614,71,10,single,rented,no,Army officer,Bardhaman,West_Bengal,10,11,1
242831,2066812,23,20,single,rented,no,Economist,Udupi,Karnataka,8,12,1
242835,1372586,70,5,single,rented,no,Surgeon,Ambala,Haryana,5,14,1
242843,2552803,57,15,single,rented,no,Police officer,Kishanganj[35],Bihar,11,11,1
242844,5532299,55,3,single,rented,no,Civil servant,Raichur,Karnataka,3,14,1
242870,2376481,49,10,single,rented,yes,Geologist,Kota[6],Rajasthan,10,11,0
242878,3180328,30,1,single,rented,yes,Surveyor,Lucknow,Uttar_Pradesh,1,10,1
242883,6673137,49,4,single,rented,yes,Air traffic controller,Rourkela,Odisha,4,13,1
242887,8753580,33,8,single,rented,no,Official,Avadi,Tamil_Nadu,8,11,1
242889,3007691,79,7,single,rented,yes,Microbiologist,Narasaraopet,Andhra_Pradesh,6,14,1
242891,1134204,47,7,married,rented,no,Technician,Ahmedabad,Gujarat,7,10,1
242892,7393288,57,7,single,rented,yes,Politician,Bardhaman,West_Bengal,7,11,1
242896,4908966,79,11,single,rented,no,Technology specialist,Raichur,Karnataka,6,11,1
242897,7002234,30,1,single,rented,yes,Firefighter,Dhule,Maharashtra,1,14,1
242899,3262082,45,5,single,rented,no,Dentist,Tumkur,Karnataka,5,13,1
242905,6060515,76,5,single,norent_noown,no,Graphic Designer,Tiruvottiyur,Tamil_Nadu,5,12,0
242909,141309,60,19,single,rented,no,Lawyer,Ghaziabad,Uttar_Pradesh,6,11,1
242918,6216195,65,13,single,rented,yes,Army officer,Saharsa[29],Bihar,12,11,1
242926,2492241,35,9,single,rented,no,Artist,Imphal,Manipur,7,11,1
242938,4585598,45,6,single,rented,yes,Technology specialist,Raipur,Chhattisgarh,6,13,1
242943,733804,31,16,single,rented,no,Financial Analyst,Erode[17],Tamil_Nadu,12,13,0
242947,5343985,44,8,single,rented,no,Dentist,Berhampore,West_Bengal,8,14,0
242948,5579745,55,4,single,rented,yes,Petroleum Engineer,Madanapalle,Andhra_Pradesh,4,13,1
242964,6172514,28,16,single,rented,yes,Chartered Accountant,Bhiwandi,Maharashtra,6,14,1
242977,1784257,62,6,married,rented,no,Physician,South_Dumdum,West_Bengal,6,10,0
242981,2285088,62,17,married,rented,yes,Architect,Tadipatri,Andhra_Pradesh,3,14,1
242982,1056066,61,20,single,rented,no,Chartered Accountant,Khammam,Telangana,4,11,1
242984,1599450,71,5,single,rented,no,Web designer,Cuttack,Odisha,5,12,0
242987,103317,66,0,single,rented,no,Fashion Designer,Shimoga,Karnataka,0,13,1
242992,641847,51,16,single,rented,yes,Aviator,Davanagere,Karnataka,13,12,1
242993,4768378,25,17,single,rented,no,Fashion Designer,Nandyal,Andhra_Pradesh,10,10,1
242997,5543249,37,16,single,rented,no,Lawyer,Thane,Maharashtra,12,12,1
242999,381808,39,10,single,rented,no,Scientist,Amravati,Maharashtra,7,12,1
243004,2434092,62,11,single,rented,yes,Air traffic controller,Miryalaguda,Telangana,11,10,1
243009,7038981,31,7,single,rented,no,Civil engineer,Madhyamgram,West_Bengal,7,14,1
243011,3211981,78,4,single,rented,no,Geologist,Delhi_city,Delhi,4,12,1
243020,6292627,53,4,married,rented,yes,Web designer,Raipur,Chhattisgarh,3,12,0
243023,3433340,51,0,single,rented,yes,Scientist,Patna,Bihar,0,13,1
243024,7006802,55,11,single,rented,no,Financial Analyst,Suryapet,Telangana,9,14,1
243030,2550199,73,16,single,rented,no,Politician,Mehsana,Gujarat,6,13,0
243042,4162602,73,8,single,rented,no,Design Engineer,Agra,Uttar_Pradesh,8,11,0
243045,2156311,78,18,single,rented,no,Hotel Manager,Sikar,Rajasthan,5,14,1
243047,8788529,72,9,single,rented,no,Analyst,Siliguri,West_Bengal,8,12,1
243051,2634776,56,14,single,rented,no,Chemical engineer,Asansol,West_Bengal,8,12,0
243052,7370811,29,2,single,norent_noown,no,Police officer,Machilipatnam,Andhra_Pradesh,2,11,1
243053,2608836,34,11,single,rented,no,Technician,Jhansi,Uttar_Pradesh,11,13,0
243055,3896057,65,10,married,rented,no,Army officer,Thiruvananthapuram,Kerala,8,11,1
243060,2553160,64,4,single,rented,no,Army officer,Karnal,Haryana,4,11,0
243062,9407097,72,4,single,rented,no,Lawyer,Rohtak,Haryana,4,12,1
243066,3869008,59,6,single,rented,no,Surveyor,Phusro,Jharkhand,6,11,1
243068,398289,44,13,single,rented,no,Secretary,Dehri[30],Bihar,12,10,1
243071,1549128,23,12,single,rented,no,Design Engineer,Raurkela_Industrial_Township,Odisha,12,14,1
243074,4677521,45,6,single,rented,yes,Software Developer,Muzaffarpur,Bihar,3,12,1
243079,1453650,57,0,married,rented,no,Technology specialist,Rajkot,Gujarat,0,12,1
243086,3521401,66,19,single,rented,no,Graphic Designer,Pallavaram,Tamil_Nadu,10,10,1
243090,4942045,62,8,single,rented,no,Financial Analyst,Chittoor[28],Andhra_Pradesh,6,14,0
243095,3963594,79,8,single,rented,no,Design Engineer,Ozhukarai,Puducherry,5,10,1
243096,3552170,68,9,single,rented,yes,Firefighter,Sikar,Rajasthan,9,14,1
243098,682126,27,16,single,rented,yes,Lawyer,Agartala,Tripura,12,11,1
243114,7582301,34,11,married,rented,yes,Comedian,Amaravati,Andhra_Pradesh,11,11,0
243115,6868657,40,9,married,rented,no,Graphic Designer,Kulti,West_Bengal,9,11,1
243116,2491726,35,7,married,rented,no,Computer operator,Dehradun,Uttarakhand,4,13,1
243119,955717,75,19,single,rented,yes,Technician,Cuttack,Odisha,10,10,1
243122,4274568,46,1,single,rented,yes,Web designer,Jaipur,Rajasthan,1,11,1
243127,4982065,42,10,single,rented,no,Analyst,Hospet,Karnataka,10,13,1
243129,7751733,58,12,single,rented,no,Chef,Muzaffarpur,Bihar,12,11,1
243131,8875079,51,5,single,rented,no,Official,Mathura,Uttar_Pradesh,5,14,0
243132,6338286,65,16,single,rented,no,Police officer,Hospet,Karnataka,8,10,0
243134,4711676,40,3,single,rented,no,Drafter,Rajkot,Gujarat,3,11,0
243144,7087442,53,6,single,rented,yes,Psychologist,Mangalore,Karnataka,6,11,1
243151,3328291,61,6,single,rented,no,Designer,Jhansi,Uttar_Pradesh,6,13,1
243157,5233740,25,15,single,owned,no,Secretary,Tezpur,Assam,14,14,0
243158,8252535,65,12,single,rented,yes,Architect,Alwar,Rajasthan,12,11,1
243160,2251319,43,15,single,rented,no,Fashion Designer,Tiruppur,Tamil_Nadu,11,12,1
243162,5329340,77,10,single,rented,no,Fashion Designer,Suryapet,Telangana,7,13,1
243166,3426066,27,7,single,rented,no,Economist,Ballia,Uttar_Pradesh,7,14,1
243167,4483296,42,19,single,rented,no,Psychologist,Panipat,Haryana,13,10,1
243171,5382169,56,5,single,rented,no,Computer operator,Satara,Maharashtra,5,10,1
243176,4519576,28,10,single,rented,no,Magistrate,Mahbubnagar,Telangana,10,13,1
243177,2404072,47,1,single,rented,yes,Secretary,Bongaigaon,Assam,1,10,1
243186,2138734,58,18,single,rented,no,Architect,Kozhikode,Kerala,9,12,1
243187,615995,37,8,single,rented,no,Graphic Designer,Nizamabad,Telangana,8,13,0
243191,3332957,63,7,single,rented,no,Police officer,Bareilly,Uttar_Pradesh,4,13,1
243201,3366569,48,17,married,rented,no,Engineer,Phagwara,Punjab,4,11,1
243210,6016160,35,19,single,rented,no,Petroleum Engineer,Vijayawada,Andhra_Pradesh,3,13,0
243217,5477099,39,6,single,rented,yes,Police officer,Haridwar,Uttarakhand,6,14,0
243220,4510579,23,0,single,rented,yes,Technology specialist,Giridih,Jharkhand,0,12,1
243222,1470913,69,5,single,rented,no,Politician,Jodhpur,Rajasthan,5,11,1
243224,4549105,60,5,single,rented,yes,Lawyer,Karawal_Nagar,Delhi,5,13,1
243229,4511156,37,7,single,rented,no,Computer operator,Hajipur[31],Bihar,3,12,1
243239,3357391,48,16,single,rented,no,Economist,Noida,Uttar_Pradesh,14,12,1
243241,7745795,67,2,single,rented,yes,Design Engineer,Panchkula,Haryana,2,10,0
243251,5921033,79,9,single,rented,no,Civil servant,Amaravati,Andhra_Pradesh,9,10,1
243254,2963863,55,7,single,norent_noown,yes,Librarian,Rajpur_Sonarpur,West_Bengal,7,12,0
243259,7846467,60,13,single,rented,yes,Technical writer,Mangalore,Karnataka,7,10,1
243260,7327718,25,3,single,rented,no,Design Engineer,Narasaraopet,Andhra_Pradesh,3,10,1
243267,5176817,22,18,single,rented,yes,Librarian,Hazaribagh,Jharkhand,11,10,0
243275,1035616,62,6,single,rented,yes,Design Engineer,Jalandhar,Punjab,6,14,1
243282,6134605,61,9,single,rented,yes,Chartered Accountant,Udupi,Karnataka,4,13,1
243286,5825900,50,6,married,rented,yes,Physician,Silchar,Assam,6,11,0
243291,6224798,62,9,single,rented,no,Politician,Rourkela,Odisha,8,12,1
243293,1017086,71,18,married,rented,yes,Geologist,Kakinada,Andhra_Pradesh,5,14,1
243295,3764640,71,11,single,rented,no,Air traffic controller,Kavali,Andhra_Pradesh,9,10,1
243298,2528985,49,5,single,rented,no,Surgeon,Bikaner,Rajasthan,5,11,0
243299,4468145,77,6,single,rented,no,Financial Analyst,Karnal,Haryana,6,10,1
243317,57769,53,7,single,norent_noown,no,Web designer,Pondicherry,Puducherry,7,14,1
243319,1281245,58,19,married,rented,yes,Physician,Jalandhar,Punjab,12,11,1
243324,6568145,22,19,single,rented,no,Lawyer,Bhagalpur,Bihar,5,12,0
243327,7485306,25,14,single,rented,no,Librarian,Jehanabad[38],Bihar,9,10,0
243331,8853865,39,10,single,owned,no,Computer hardware engineer,Udupi,Karnataka,4,14,1
243335,5564248,31,17,single,rented,no,Chartered Accountant,Navi_Mumbai,Maharashtra,13,13,1
243337,6967387,47,13,single,rented,no,Computer operator,Ratlam,Madhya_Pradesh,6,14,1
243338,2831204,57,20,single,rented,yes,Magistrate,Latur,Maharashtra,4,10,0
243345,6688154,44,1,single,rented,no,Chartered Accountant,Bulandshahr,Uttar_Pradesh,1,11,1
243352,3649538,61,0,married,rented,no,Software Developer,Bhusawal,Maharashtra,0,13,1
243362,2459665,43,9,single,rented,no,Physician,Jalna,Maharashtra,9,13,1
243363,1082921,39,13,single,rented,yes,Hotel Manager,Morbi,Gujarat,12,10,1
243364,1335915,66,13,single,rented,no,Technician,Tadipatri,Andhra_Pradesh,13,11,1
243368,5469320,46,1,single,rented,no,Chef,Jalna,Maharashtra,1,11,1
243369,6995919,28,1,single,rented,no,Firefighter,Indore,Madhya_Pradesh,1,12,1
243372,4827327,28,15,single,rented,no,Financial Analyst,Kulti,West_Bengal,7,10,1
243375,8818878,66,7,single,rented,no,Computer hardware engineer,Hubliâ€“Dharwad,Karnataka,7,13,1
243376,1636918,79,0,single,rented,yes,Librarian,Kochi,Kerala,0,13,1
243377,1505775,60,6,single,rented,no,Dentist,Suryapet,Telangana,6,14,1
243380,1948549,71,4,single,rented,no,Engineer,North_Dumdum,West_Bengal,4,12,1
243383,6784343,28,10,single,rented,no,Psychologist,Aurangabad[39],Bihar,10,11,1
243387,4131428,41,1,single,rented,no,Air traffic controller,Meerut,Uttar_Pradesh,1,14,1
243389,4207163,62,16,single,rented,no,Technology specialist,Guntakal,Andhra_Pradesh,14,10,1
243394,8578022,27,14,single,rented,no,Microbiologist,Surat,Gujarat,4,11,1
243403,2649938,34,15,single,rented,no,Psychologist,Hospet,Karnataka,14,14,1
243404,779771,76,3,married,rented,yes,Technology specialist,Nizamabad,Telangana,3,11,0
243414,4969323,76,10,single,rented,no,Psychologist,Udaipur,Rajasthan,10,10,1
243415,3659999,57,18,single,owned,no,Drafter,Dibrugarh,Assam,6,12,1
243419,9251415,61,4,single,rented,no,Graphic Designer,Thanjavur,Tamil_Nadu,4,13,1
243423,2793737,63,8,single,rented,yes,Technician,Kishanganj[35],Bihar,8,12,1
243428,9428746,34,20,single,rented,no,Consultant,Adoni,Andhra_Pradesh,7,12,0
243430,9478666,27,7,single,owned,no,Police officer,Dewas,Madhya_Pradesh,7,14,1
243443,3058378,78,6,single,rented,no,Technical writer,Pune,Maharashtra,3,13,0
243447,8819774,21,10,single,rented,no,Analyst,Visakhapatnam[4],Andhra_Pradesh,4,11,1
243448,4977473,28,9,single,rented,yes,Psychologist,Jalna,Maharashtra,4,13,0
243451,1946632,25,18,single,rented,yes,Psychologist,Silchar,Assam,6,10,1
243454,4608207,51,11,single,rented,no,Designer,Hospet,Karnataka,5,12,1
243455,214453,55,15,single,rented,yes,Technology specialist,Bhatpara,West_Bengal,14,14,0
243456,8742251,39,3,single,rented,no,Aviator,Durgapur,West_Bengal,3,11,1
243460,2453076,77,18,single,rented,no,Technology specialist,Hubliâ€“Dharwad,Karnataka,3,12,1
243467,6318396,27,10,single,rented,no,Air traffic controller,Bijapur,Karnataka,6,14,1
243475,1423831,71,18,single,rented,no,Architect,Kharagpur,West_Bengal,12,13,1
243481,8649348,23,5,single,rented,no,Politician,Chennai,Tamil_Nadu,5,12,0
243485,8744138,45,4,single,rented,no,Chartered Accountant,Shimla,Himachal_Pradesh,4,12,0
243487,6884683,22,2,married,rented,no,Air traffic controller,Faridabad,Haryana,2,10,1
243490,9384031,30,14,single,rented,yes,Mechanical engineer,Jehanabad[38],Bihar,6,14,0
243492,9774235,75,11,single,rented,no,Statistician,Srikakulam,Andhra_Pradesh,7,12,1
243496,4846502,69,14,single,rented,no,Surveyor,Agartala,Tripura,9,11,1
243497,9394441,61,4,single,owned,no,Web designer,Tadepalligudem,Andhra_Pradesh,4,10,1
243501,1870670,46,8,single,rented,yes,Dentist,Avadi,Tamil_Nadu,8,10,1
243506,6447068,67,1,single,rented,no,Chef,Davanagere,Karnataka,1,11,1
243507,7140516,55,2,single,rented,no,Psychologist,Bharatpur,Rajasthan,2,13,1
243515,527589,63,17,single,rented,no,Petroleum Engineer,Mangalore,Karnataka,4,14,1
243521,6608267,79,6,single,norent_noown,no,Designer,Allahabad,Uttar_Pradesh[5],6,10,1
243528,5017960,38,16,single,rented,no,Lawyer,Thiruvananthapuram,Kerala,4,11,0
243537,5141639,71,17,single,rented,yes,Geologist,Miryalaguda,Telangana,11,10,1
243544,8506891,57,2,single,rented,no,Mechanical engineer,Chapra,Bihar,2,13,1
243549,4534276,62,4,married,rented,yes,Civil engineer,Alwar,Rajasthan,4,12,1
243551,7225139,45,5,single,rented,yes,Chemical engineer,Amaravati,Andhra_Pradesh,3,13,1
243552,9055891,54,18,single,rented,no,Engineer,Chennai,Tamil_Nadu,12,10,0
243558,1397721,27,3,single,rented,no,Civil servant,Khandwa,Madhya_Pradesh,3,13,0
243563,9407953,28,1,single,rented,no,Designer,Kharagpur,West_Bengal,1,12,1
243565,884544,50,6,single,rented,yes,Scientist,Raebareli,Uttar_Pradesh,6,14,1
243566,6654575,55,13,single,rented,no,Civil servant,Kharagpur,West_Bengal,6,13,1
243576,1319022,36,1,single,owned,no,Design Engineer,Panchkula,Haryana,1,10,1
243583,2447118,64,7,single,rented,yes,Flight attendant,Dehradun,Uttarakhand,7,14,0
243584,3269411,69,12,single,rented,no,Microbiologist,Madhyamgram,West_Bengal,5,11,0
243586,6831806,52,0,married,rented,no,Magistrate,Alwar,Rajasthan,0,12,1
243590,9630931,77,1,single,rented,no,Police officer,Gwalior,Madhya_Pradesh,1,12,1
243593,8159867,47,8,single,rented,no,Magistrate,Varanasi,Uttar_Pradesh,8,11,1
243595,1755660,63,18,single,rented,yes,Aviator,Siliguri,West_Bengal,8,12,1
243601,5552265,46,11,single,rented,yes,Flight attendant,Gangtok,Sikkim,10,14,1
243603,4633462,46,3,married,rented,no,Fashion Designer,Jalgaon,Maharashtra,3,14,1
243610,492360,59,6,single,rented,yes,Economist,Gudivada,Andhra_Pradesh,6,11,1
243612,2794995,52,18,single,rented,no,Design Engineer,Nagaon,Assam,9,14,1
243614,3741368,21,15,single,rented,yes,Firefighter,Kolhapur,Maharashtra,5,14,1
243619,6391586,37,9,single,rented,no,Dentist,Suryapet,Telangana,9,12,1
243627,4042661,47,11,single,rented,no,Firefighter,Serampore,West_Bengal,11,14,1
243629,1307164,70,6,single,rented,no,Chartered Accountant,Nagaon,Assam,6,10,1
243632,8463073,55,8,single,rented,no,Computer operator,Srinagar,Jammu_and_Kashmir,3,14,1
243636,682456,70,2,single,rented,no,Analyst,Rohtak,Haryana,2,10,1
243646,5461682,52,2,single,rented,no,Politician,Bangalore,Karnataka,2,14,1
243648,4322452,68,2,single,owned,no,Financial Analyst,Raurkela_Industrial_Township,Odisha,2,10,1
243649,9745608,68,4,single,rented,yes,Magistrate,Ambala,Haryana,4,13,1
243653,2475338,74,12,single,rented,yes,Civil engineer,Bhimavaram,Andhra_Pradesh,7,11,0
243664,4270899,79,1,single,rented,yes,Politician,Amaravati,Andhra_Pradesh,1,14,1
243671,5767647,48,6,single,rented,no,Chef,Tumkur,Karnataka,3,11,1
243680,8052013,29,5,single,rented,no,Flight attendant,Srinagar,Jammu_and_Kashmir,5,14,0
243681,68524,56,11,married,rented,no,Architect,Salem,Tamil_Nadu,3,14,1
243684,754121,50,3,single,rented,yes,Technician,Bidar,Karnataka,3,14,1
243687,2675181,32,11,single,rented,no,Designer,Surat,Gujarat,11,13,1
243690,5205813,46,12,single,rented,yes,Consultant,Bhind,Madhya_Pradesh,12,11,0
243693,3910176,64,19,single,rented,no,Hotel Manager,Erode[17],Tamil_Nadu,8,14,1
243697,8559068,60,1,single,rented,no,Computer operator,Giridih,Jharkhand,1,13,0
243700,8284219,33,7,single,rented,no,Civil servant,Mathura,Uttar_Pradesh,7,14,0
243702,1700276,33,8,single,rented,no,Consultant,Begusarai,Bihar,8,11,1
243710,4356863,23,16,single,rented,no,Hotel Manager,Mira-Bhayandar,Maharashtra,12,11,0
243713,4180215,47,3,single,rented,no,Chemical engineer,Tinsukia,Assam,3,11,0
243714,5544822,52,13,single,rented,no,Technology specialist,Phagwara,Punjab,3,11,0
243719,9072181,30,14,single,rented,no,Statistician,Jalgaon,Maharashtra,9,10,0
243727,7960676,61,9,single,rented,no,Design Engineer,Tiruchirappalli[10],Tamil_Nadu,9,12,0
243736,711338,50,2,single,rented,no,Scientist,Vijayawada,Andhra_Pradesh,2,11,1
243738,3043053,63,20,single,rented,no,Geologist,Madurai,Tamil_Nadu,6,10,0
243741,7630706,27,15,single,rented,yes,Designer,Rajahmundry[19][20],Andhra_Pradesh,3,10,1
243759,8688966,52,5,single,rented,no,Comedian,Secunderabad,Telangana,5,13,1
243768,974355,51,3,single,rented,no,Analyst,Kharagpur,West_Bengal,3,10,1
243770,8540514,43,2,single,rented,no,Psychologist,Suryapet,Telangana,2,12,1
243771,2062652,42,12,single,rented,yes,Artist,Surat,Gujarat,5,10,0
243773,8578663,56,10,single,rented,no,Police officer,Tadipatri,Andhra_Pradesh,3,10,1
