Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
219912,8234047,24,18,single,rented,no,Technical writer,Purnia[26],Bihar,11,11,0
220659,8235595,66,6,single,norent_noown,no,Design Engineer,Faridabad,Haryana,6,12,0
220663,8326333,72,11,single,rented,no,Surveyor,Bally,West_Bengal,4,14,0
220839,8491292,48,12,married,rented,no,Official,Tirupati[21][22],Andhra_Pradesh,5,12,0
221019,8430425,29,4,married,rented,yes,Chartered Accountant,Warangal[11][12],Telangana,4,12,0
221139,8673272,62,18,single,owned,no,Technology specialist,Shimla,Himachal_Pradesh,10,14,0
221460,8740938,33,17,single,norent_noown,yes,Statistician,Nagercoil,Tamil_Nadu,3,14,0
221577,8123494,22,9,single,rented,no,Lawyer,Gopalpur,West_Bengal,6,10,0
221594,8010912,35,8,single,rented,no,Financial Analyst,Hapur,Uttar_Pradesh,8,14,0
221950,8262688,52,13,single,rented,yes,Biomedical Engineer,Nagpur,Maharashtra,12,14,0
222048,8374821,69,13,single,rented,no,Engineer,Surendranagar_Dudhrej,Gujarat,10,12,0
222117,8005287,22,9,single,rented,no,Civil engineer,Bulandshahr,Uttar_Pradesh,7,10,0
222178,8084285,31,11,single,rented,no,Technical writer,Khammam,Telangana,11,12,0
222257,8964250,72,3,single,owned,no,Firefighter,Nadiad,Gujarat,3,14,0
222355,8839497,70,8,single,owned,no,Artist,Rampur,Uttar_Pradesh,8,13,0
222584,8587285,67,17,single,rented,no,Fashion Designer,Adoni,Andhra_Pradesh,6,12,0
222666,8818496,26,18,single,rented,no,Financial Analyst,Surat,Gujarat,11,10,0
222829,8576657,53,8,single,norent_noown,no,Statistician,Bhavnagar,Gujarat,4,14,0
223442,8849982,71,10,single,rented,yes,Surgeon,Tenali,Andhra_Pradesh,10,13,0
223636,8144414,43,14,single,rented,no,Civil servant,Sri_Ganganagar,Rajasthan,9,13,0
223866,8344970,22,19,single,rented,yes,Geologist,Haldia,West_Bengal,10,11,0
223956,8109910,21,14,single,rented,no,Flight attendant,Deoghar,Jharkhand,10,13,0
224251,8501077,43,15,single,rented,no,Scientist,Pune,Maharashtra,9,11,0
224292,8639123,61,5,single,rented,no,Graphic Designer,Haridwar,Uttarakhand,3,11,0
224465,8956550,22,4,single,rented,no,Fashion Designer,Visakhapatnam[4],Andhra_Pradesh,4,11,0
224560,8662965,64,13,single,rented,no,Economist,Bardhaman,West_Bengal,7,11,0
224589,8658628,56,4,single,rented,no,Official,Ichalkaranji,Maharashtra,4,10,0
224813,8854555,78,1,single,rented,no,Scientist,Proddatur,Andhra_Pradesh,1,13,0
224841,8088413,23,2,single,rented,no,Civil engineer,Uluberia,West_Bengal,2,12,0
224906,8966121,22,9,single,rented,no,Graphic Designer,Bokaro,Jharkhand,9,12,0
224935,8771431,43,10,single,rented,yes,Chemical engineer,Ballia,Uttar_Pradesh,8,11,0
225121,8627922,78,19,single,owned,no,Civil engineer,Faridabad,Haryana,7,10,0
225848,8077429,22,19,single,owned,no,Web designer,Davanagere,Karnataka,5,10,0
225865,8485080,46,13,single,rented,no,Official,Navi_Mumbai,Maharashtra,4,10,0
225939,8129441,30,2,single,rented,no,Microbiologist,Motihari[34],Bihar,2,12,0
226245,8593247,25,5,single,rented,no,Politician,Rewa,Madhya_Pradesh,5,13,0
226290,8051029,38,18,single,rented,no,Magistrate,Silchar,Assam,9,11,0
226331,8315205,54,7,single,rented,yes,Consultant,Agra,Uttar_Pradesh,7,10,0
226631,8347665,21,8,single,rented,yes,Statistician,North_Dumdum,West_Bengal,5,12,0
226645,8928580,78,2,single,rented,no,Fashion Designer,Tadipatri,Andhra_Pradesh,2,13,0
226806,8645004,22,6,single,rented,no,Analyst,Kharagpur,West_Bengal,5,14,0
227235,8593493,21,4,single,rented,no,Dentist,Tenali,Andhra_Pradesh,4,10,0
227308,8894672,50,17,single,rented,no,Surgeon,Proddatur,Andhra_Pradesh,7,12,0
227846,8707031,37,10,single,rented,no,Mechanical engineer,Bhiwandi,Maharashtra,10,11,0
228214,8681357,77,0,single,rented,no,Designer,Tiruvottiyur,Tamil_Nadu,0,14,0
228275,8071570,55,18,married,rented,no,Web designer,Fatehpur,Uttar_Pradesh,4,13,0
228749,8110356,73,0,single,rented,no,Scientist,Bhind,Madhya_Pradesh,0,12,0
228815,8026612,24,3,married,rented,yes,Industrial Engineer,Kochi,Kerala,3,13,0
228913,8285869,32,14,single,rented,no,Consultant,Siliguri,West_Bengal,14,13,0
229076,8562608,58,9,single,rented,no,Drafter,Singrauli,Madhya_Pradesh,9,14,0
229153,8394079,58,11,single,rented,yes,Magistrate,Katihar,Bihar,11,10,0
229374,8935319,41,9,single,rented,no,Psychologist,Ajmer,Rajasthan,6,12,0
229406,8894504,36,14,single,rented,no,Aviator,Tiruppur,Tamil_Nadu,5,12,0
229431,8044334,50,18,single,rented,no,Biomedical Engineer,North_Dumdum,West_Bengal,6,10,0
229725,8072506,40,20,single,norent_noown,no,Chartered Accountant,New_Delhi,Delhi,9,12,0
229831,8335774,28,10,single,rented,no,Economist,Avadi,Tamil_Nadu,10,11,0
230488,8271449,78,13,single,rented,no,Architect,Salem,Tamil_Nadu,4,13,0
230598,8202432,56,12,married,rented,no,Chemical engineer,Ajmer,Rajasthan,12,14,0
230638,8735153,30,3,single,owned,no,Fashion Designer,Sasaram[30],Bihar,3,11,0
230836,8600434,71,11,single,rented,no,Graphic Designer,Erode[17],Tamil_Nadu,7,13,0
231128,8375976,58,20,married,rented,no,Police officer,Aizawl,Mizoram,6,13,0
231146,8493148,52,17,single,rented,no,Scientist,Panipat,Haryana,3,14,0
231194,8597834,43,5,single,rented,no,Design Engineer,Pune,Maharashtra,4,13,0
231203,8475238,26,19,single,rented,no,Firefighter,Kanpur,Uttar_Pradesh,6,14,0
231350,8121239,74,2,single,rented,no,Artist,Rohtak,Haryana,2,12,0
231450,8737343,51,12,single,rented,no,Geologist,Chittoor[28],Andhra_Pradesh,12,10,0
231493,8518985,30,10,single,rented,no,Politician,Ajmer,Rajasthan,5,12,0
231529,8407603,71,11,single,rented,yes,Statistician,Dewas,Madhya_Pradesh,5,13,0
231616,8720027,35,11,single,rented,no,Statistician,Sasaram[30],Bihar,3,14,0
231712,8786402,71,13,single,rented,yes,Librarian,Madanapalle,Andhra_Pradesh,12,10,0
231719,8086552,35,5,single,rented,no,Statistician,Jalna,Maharashtra,3,13,0
231728,8890353,70,11,single,rented,yes,Graphic Designer,Alwar,Rajasthan,6,14,0
231976,8953404,79,14,single,rented,no,Engineer,Bhavnagar,Gujarat,10,12,0
232468,8413929,62,17,single,rented,no,Secretary,Serampore,West_Bengal,4,12,0
232658,8643966,54,16,single,rented,yes,Financial Analyst,Dehradun,Uttarakhand,10,10,0
233145,8157237,70,18,single,rented,no,Surveyor,Bhind,Madhya_Pradesh,6,14,0
233158,8608515,70,20,single,rented,no,Magistrate,Panvel,Maharashtra,11,13,0
233166,8842912,73,2,single,rented,yes,Consultant,Ambattur,Tamil_Nadu,2,10,0
233416,8968877,54,2,single,rented,yes,Microbiologist,Bahraich,Uttar_Pradesh,2,13,0
233722,8101054,32,16,married,rented,yes,Designer,Thrissur,Kerala,12,12,0
233993,8868516,26,16,single,rented,no,Aviator,Nagercoil,Tamil_Nadu,6,10,0
234358,8525102,21,3,single,rented,yes,Geologist,Bathinda,Punjab,3,12,0
234432,8735811,52,11,single,rented,no,Economist,Uluberia,West_Bengal,11,11,0
234439,8074859,74,6,married,rented,no,Secretary,Farrukhabad,Uttar_Pradesh,6,10,0
234574,8844289,32,12,married,rented,no,Biomedical Engineer,Tenali,Andhra_Pradesh,12,14,0
234674,8991192,30,10,single,rented,yes,Biomedical Engineer,Jalgaon,Maharashtra,9,13,0
234675,8502157,60,7,single,rented,no,Civil engineer,Durg,Chhattisgarh,6,14,0
234689,8243555,29,10,single,rented,no,Software Developer,Bareilly,Uttar_Pradesh,6,13,0
234703,8996629,61,16,single,rented,no,Economist,Hospet,Karnataka,3,10,0
234875,8858642,30,18,single,owned,no,Web designer,Kumbakonam,Tamil_Nadu,7,11,0
234895,8151035,31,16,single,rented,no,Dentist,Begusarai,Bihar,9,10,0
235071,8676332,70,0,single,rented,no,Dentist,Unnao,Uttar_Pradesh,0,13,0
235694,8788740,68,8,single,rented,no,Secretary,North_Dumdum,West_Bengal,8,12,0
235893,8690403,50,3,single,rented,no,Financial Analyst,Erode[17],Tamil_Nadu,3,10,0
235994,8467967,46,15,married,owned,yes,Economist,Chittoor[28],Andhra_Pradesh,5,10,0
236135,8149318,21,14,single,rented,no,Economist,Coimbatore,Tamil_Nadu,4,13,0
236412,8956205,72,19,single,rented,yes,Lawyer,Jamalpur[36],Bihar,12,14,0
236484,8859828,27,7,single,rented,no,Secretary,Moradabad,Uttar_Pradesh,7,12,0
236571,8954723,47,8,single,rented,no,Software Developer,Muzaffarnagar,Uttar_Pradesh,8,10,0
236784,8339785,78,14,single,rented,no,Architect,Medininagar,Jharkhand,4,11,0
236841,8307620,41,15,single,rented,yes,Surgeon,Thiruvananthapuram,Kerala,3,14,0
236930,8403902,23,12,single,rented,yes,Statistician,Mirzapur,Uttar_Pradesh,12,11,0
236941,8857263,46,17,single,rented,no,Technician,Mau,Uttar_Pradesh,10,12,0
237079,8036356,44,7,single,rented,no,Architect,Bhusawal,Maharashtra,7,13,0
237091,8458062,60,2,married,rented,no,Magistrate,Kolhapur,Maharashtra,2,12,0
237391,8938265,68,16,single,rented,no,Artist,Kota[6],Rajasthan,12,10,0
237483,8945999,38,19,single,rented,yes,Consultant,Purnia[26],Bihar,5,12,0
237716,8992033,38,17,single,rented,no,Drafter,Jammu[16],Jammu_and_Kashmir,12,12,0
237762,8848276,60,15,single,rented,no,Technician,Mahbubnagar,Telangana,3,14,0
237874,8833910,75,19,single,rented,no,Hotel Manager,Mangalore,Karnataka,11,13,0
238081,8183039,40,10,married,rented,no,Mechanical engineer,Kochi,Kerala,6,13,0
238115,8746241,26,19,married,rented,no,Biomedical Engineer,Ambarnath,Maharashtra,6,14,0
238452,8332741,51,5,single,rented,no,Industrial Engineer,Kishanganj[35],Bihar,5,13,0
238523,8415364,69,13,single,rented,yes,Industrial Engineer,Malegaon,Maharashtra,11,12,0
238905,8848346,46,3,single,rented,yes,Lawyer,Jabalpur,Madhya_Pradesh,3,13,0
238931,8144932,63,6,single,rented,no,Analyst,Srinagar,Jammu_and_Kashmir,6,13,0
239006,8700334,74,10,single,rented,no,Computer hardware engineer,Motihari[34],Bihar,10,13,0
239236,8184187,49,2,single,rented,no,Microbiologist,Thane,Maharashtra,2,13,0
239519,8311194,75,2,married,rented,no,Comedian,Chinsurah,West_Bengal,2,14,0
239662,8067980,31,18,single,rented,no,Design Engineer,Raebareli,Uttar_Pradesh,13,10,0
239734,8450805,52,1,single,rented,no,Consultant,Eluru[25],Andhra_Pradesh,1,14,0
239743,8219486,65,7,single,rented,no,Army officer,Coimbatore,Tamil_Nadu,7,11,0
239756,8645060,54,9,single,owned,no,Industrial Engineer,Sirsa,Haryana,5,11,0
239818,8313574,32,0,single,rented,yes,Computer operator,Bhimavaram,Andhra_Pradesh,0,12,0
239983,8753420,68,15,single,rented,no,Biomedical Engineer,Bhind,Madhya_Pradesh,12,10,0
240067,8725839,48,3,single,rented,no,Microbiologist,Jodhpur,Rajasthan,3,13,0
240137,8437528,63,19,single,rented,yes,Air traffic controller,Nagpur,Maharashtra,6,13,0
240159,8190003,73,15,single,rented,no,Mechanical engineer,Kakinada,Andhra_Pradesh,4,10,0
240227,8916605,39,12,single,rented,no,Drafter,Satara,Maharashtra,7,10,0
240404,8459370,71,1,single,rented,yes,Psychologist,Ghaziabad,Uttar_Pradesh,1,11,0
240721,8036306,63,19,single,rented,no,Technology specialist,Bardhaman,West_Bengal,3,14,0
240807,8611511,25,20,single,rented,no,Mechanical engineer,Hazaribagh,Jharkhand,12,10,0
241129,8970874,27,6,single,rented,yes,Chemical engineer,Hospet,Karnataka,5,11,0
241313,8501650,55,0,single,rented,no,Chef,Bhubaneswar,Odisha,0,12,0
241452,8788152,57,2,single,rented,yes,Microbiologist,Bhusawal,Maharashtra,2,13,0
241460,8455304,26,9,single,rented,no,Magistrate,Baranagar,West_Bengal,9,12,0
241475,8057464,45,14,single,rented,no,Firefighter,Bhavnagar,Gujarat,6,13,0
241615,8051964,79,10,single,rented,no,Technology specialist,Vijayanagaram,Andhra_Pradesh,6,11,0
242094,8297694,60,11,married,rented,yes,Industrial Engineer,Suryapet,Telangana,11,10,0
242127,8977692,43,10,single,rented,yes,Surveyor,Chapra,Bihar,9,10,0
242150,8256953,64,19,single,rented,no,Economist,Tiruppur,Tamil_Nadu,9,13,0
242495,8929176,55,15,single,rented,no,Civil engineer,Adoni,Andhra_Pradesh,5,13,0
243131,8875079,51,5,single,rented,no,Official,Mathura,Uttar_Pradesh,5,14,0
243143,8842437,78,8,married,rented,no,Magistrate,Kalyan-Dombivli,Maharashtra,8,13,0
243274,8135874,71,18,married,rented,yes,Chemical engineer,Thane,Maharashtra,10,12,0
243283,8704559,43,1,married,owned,yes,Police officer,Bardhaman,West_Bengal,1,13,0
243417,8517630,25,15,single,rented,no,Drafter,Hospet,Karnataka,9,10,0
243469,8960938,21,16,single,rented,yes,Aviator,Suryapet,Telangana,6,11,0
243498,8961721,78,1,single,rented,no,Financial Analyst,Surendranagar_Dudhrej,Gujarat,1,13,0
243577,8189279,60,10,single,rented,no,Chartered Accountant,Morena,Madhya_Pradesh,10,10,0
243734,8382832,65,1,single,owned,yes,Army officer,Tiruppur,Tamil_Nadu,1,14,0
243809,8543787,22,10,single,rented,no,Consultant,Bokaro,Jharkhand,8,14,0
243844,8512231,35,17,single,rented,no,Dentist,Burhanpur,Madhya_Pradesh,12,14,0
244053,8357122,46,10,single,norent_noown,no,Official,Bidar,Karnataka,3,11,0
244282,8312039,58,3,single,rented,no,Civil servant,Mirzapur,Uttar_Pradesh,3,12,0
244295,8633180,37,0,single,rented,yes,Computer operator,Kulti,West_Bengal,0,12,0
244729,8863156,52,17,single,rented,no,Chef,Ichalkaranji,Maharashtra,12,12,0
245117,8689535,47,5,single,rented,no,Web designer,Tiruvottiyur,Tamil_Nadu,5,14,0
245444,8370549,34,6,single,rented,no,Computer operator,Adoni,Andhra_Pradesh,4,12,0
245462,8626812,50,16,single,rented,no,Technician,Ajmer,Rajasthan,10,14,0
245591,8600499,23,9,single,rented,no,Economist,Allahabad,Uttar_Pradesh[5],4,14,0
245864,8274366,31,13,married,rented,no,Army officer,Naihati,West_Bengal,6,14,0
245913,8399780,67,16,single,rented,no,Aviator,Naihati,West_Bengal,13,13,0
246003,8250721,32,20,single,rented,yes,Software Developer,Mangalore,Karnataka,11,10,0
246011,8999313,61,3,single,rented,no,Design Engineer,Meerut,Uttar_Pradesh,3,11,1
246021,8425904,41,13,single,rented,no,Firefighter,Jammu[16],Jammu_and_Kashmir,8,12,1
246148,8634090,41,3,single,rented,no,Technology specialist,Miryalaguda,Telangana,3,10,1
246152,8436106,58,20,single,rented,no,Chemical engineer,Siliguri,West_Bengal,13,10,1
246237,8644056,71,2,single,rented,no,Computer operator,Ajmer,Rajasthan,2,10,1
246264,8909336,41,17,single,rented,no,Surveyor,Surendranagar_Dudhrej,Gujarat,11,14,1
246286,8389995,55,18,single,owned,no,Mechanical engineer,Salem,Tamil_Nadu,4,14,1
246304,8257538,37,8,single,rented,no,Architect,Shivpuri,Madhya_Pradesh,8,14,0
246367,8345981,49,1,single,rented,yes,Designer,Sultan_Pur_Majra,Delhi,1,13,0
246386,8801217,79,10,single,rented,no,Comedian,Nagercoil,Tamil_Nadu,10,11,1
246394,8880889,69,18,single,rented,no,Civil engineer,Dehri[30],Bihar,6,10,1
246402,8388056,77,11,single,owned,no,Software Developer,Ludhiana,Punjab,11,11,1
246404,8409143,53,20,single,rented,yes,Flight attendant,Kolkata,West_Bengal,12,12,1
246507,8793911,30,3,single,rented,no,Firefighter,Kozhikode,Kerala,3,12,1
246524,8737204,63,6,single,rented,no,Technician,Madhyamgram,West_Bengal,6,14,1
246655,8000342,36,14,single,rented,yes,Architect,Kirari_Suleman_Nagar,Delhi,12,11,1
246700,8302102,54,12,married,rented,no,Design Engineer,Pallavaram,Tamil_Nadu,7,11,1
246731,8297876,58,18,single,rented,yes,Statistician,Chennai,Tamil_Nadu,5,14,1
246732,8640581,73,18,single,rented,no,Physician,Pimpri-Chinchwad,Maharashtra,12,12,1
246810,8665865,50,6,single,rented,no,Microbiologist,Kollam,Kerala,6,11,1
246849,8035753,69,0,single,rented,yes,Microbiologist,Suryapet,Telangana,0,12,0
246863,8671999,29,3,single,rented,no,Computer operator,Bettiah[33],Bihar,3,12,1
246873,8981480,44,5,single,rented,no,Mechanical engineer,Kharagpur,West_Bengal,5,13,0
246905,8843013,21,10,single,rented,no,Economist,Adoni,Andhra_Pradesh,3,12,1
246908,8080395,56,6,single,rented,yes,Fashion Designer,Varanasi,Uttar_Pradesh,6,10,1
246956,8401390,50,9,single,rented,no,Hotel Manager,Dindigul,Tamil_Nadu,9,10,1
246968,8557886,77,9,single,rented,yes,Computer hardware engineer,Haldia,West_Bengal,9,14,0
246977,8500688,76,20,single,rented,no,Web designer,Amroha,Uttar_Pradesh,13,10,0
247031,8453055,72,4,single,rented,no,Librarian,Meerut,Uttar_Pradesh,3,14,0
247084,8640000,46,5,single,rented,yes,Army officer,Sangli-Miraj_&_Kupwad,Maharashtra,5,10,0
247183,8965258,64,8,single,rented,yes,Civil engineer,Machilipatnam,Andhra_Pradesh,8,11,0
247205,8167973,76,19,single,rented,yes,Artist,Sirsa,Haryana,10,10,1
247229,8026920,35,8,single,rented,yes,Chartered Accountant,Bahraich,Uttar_Pradesh,5,11,1
247241,8059832,67,19,single,rented,no,Librarian,Kulti,West_Bengal,13,14,1
247277,8687923,77,9,single,norent_noown,no,Technical writer,Indore,Madhya_Pradesh,5,14,1
247323,8354220,64,5,single,rented,yes,Civil servant,Shimoga,Karnataka,5,13,1
247333,8882519,58,15,single,rented,no,Physician,Varanasi,Uttar_Pradesh,6,13,1
247342,8770907,37,20,single,rented,yes,Civil engineer,Bettiah[33],Bihar,12,10,1
247372,8361092,55,7,single,rented,no,Chartered Accountant,Amroha,Uttar_Pradesh,3,14,0
247435,8856956,47,16,single,rented,no,Dentist,Gangtok,Sikkim,3,11,1
247474,8567245,34,9,single,rented,no,Technical writer,Kumbakonam,Tamil_Nadu,3,11,1
247510,8920641,46,9,single,rented,no,Biomedical Engineer,Uluberia,West_Bengal,9,10,0
247578,8630617,47,2,single,rented,no,Technical writer,Guntur[13],Andhra_Pradesh,2,13,1
247627,8992938,64,6,single,rented,no,Official,Kishanganj[35],Bihar,3,11,1
247632,8290952,46,2,single,rented,yes,Civil engineer,Bokaro,Jharkhand,2,10,1
247681,8055724,45,17,single,rented,no,Physician,Jabalpur,Madhya_Pradesh,12,10,0
247721,8383806,53,15,single,rented,no,Industrial Engineer,Coimbatore,Tamil_Nadu,9,10,0
247747,8508310,40,12,single,rented,yes,Army officer,Suryapet,Telangana,3,11,1
247769,8913108,32,19,single,rented,no,Politician,Bilaspur,Chhattisgarh,11,10,1
247771,8727611,43,6,single,rented,no,Civil engineer,Kollam,Kerala,6,11,1
247986,8051758,68,2,married,rented,no,Police officer,Bulandshahr,Uttar_Pradesh,2,13,1
248031,8120207,43,2,single,rented,yes,Civil servant,Rajahmundry[19][20],Andhra_Pradesh,2,13,1
248147,8248697,35,18,single,rented,no,Librarian,Nandyal,Andhra_Pradesh,4,12,1
248174,8693426,25,9,single,rented,no,Computer hardware engineer,Alwar,Rajasthan,6,10,1
248220,8252550,60,8,single,rented,yes,Architect,Bulandshahr,Uttar_Pradesh,8,13,1
248226,8187366,64,5,single,rented,no,Chemical engineer,Jehanabad[38],Bihar,5,11,1
248231,8676397,61,11,single,rented,no,Magistrate,Avadi,Tamil_Nadu,6,11,1
248288,8214620,71,11,single,rented,yes,Technical writer,Dibrugarh,Assam,11,12,1
248319,8209455,57,2,single,norent_noown,yes,Hotel Manager,Gangtok,Sikkim,2,10,0
248330,8782105,41,9,single,rented,no,Web designer,Vadodara,Gujarat,9,10,1
248387,8146940,65,7,single,rented,no,Analyst,Adoni,Andhra_Pradesh,7,14,1
248429,8074168,68,5,single,rented,no,Drafter,Dindigul,Tamil_Nadu,5,11,1
248487,8433991,53,2,single,owned,yes,Physician,Bulandshahr,Uttar_Pradesh,2,13,0
248591,8886933,41,17,single,rented,no,Mechanical engineer,Gudivada,Andhra_Pradesh,4,13,1
248742,8223652,56,8,single,rented,no,Secretary,Machilipatnam,Andhra_Pradesh,8,12,1
248759,8832031,57,10,single,rented,no,Official,Pudukkottai,Tamil_Nadu,4,13,1
248770,8117576,26,15,single,rented,yes,Police officer,Vijayanagaram,Andhra_Pradesh,11,11,1
248807,8339272,22,0,single,rented,no,Biomedical Engineer,Bijapur,Karnataka,0,10,1
248872,8628039,46,1,single,owned,no,Architect,Baranagar,West_Bengal,1,12,1
248911,8400643,71,3,single,rented,yes,Air traffic controller,Bhubaneswar,Odisha,3,13,1
248984,8091639,67,13,single,rented,no,Computer hardware engineer,Raebareli,Uttar_Pradesh,7,14,1
249199,8797683,50,15,single,rented,no,Air traffic controller,Surat,Gujarat,9,12,1
249212,8657722,66,4,single,rented,no,Technical writer,Kavali,Andhra_Pradesh,4,14,1
249234,8912210,43,18,single,rented,yes,Fashion Designer,Kolkata,West_Bengal,11,11,1
249254,8927298,73,20,single,rented,yes,Economist,Avadi,Tamil_Nadu,5,14,0
249291,8160005,51,3,single,rented,no,Physician,Ramgarh,Jharkhand,3,12,1
249347,8136026,51,17,single,rented,no,Magistrate,Hapur,Uttar_Pradesh,9,14,1
249365,8690951,68,2,single,rented,no,Artist,Medininagar,Jharkhand,2,14,1
249379,8443566,56,19,single,rented,no,Official,Anantapur,Andhra_Pradesh,14,13,1
249384,8727213,60,6,single,rented,yes,Geologist,Tirupati[21][22],Andhra_Pradesh,6,11,1
249450,8578732,60,10,married,rented,yes,Biomedical Engineer,Jabalpur,Madhya_Pradesh,9,11,1
249459,8576011,50,18,single,rented,no,Web designer,Ambattur,Tamil_Nadu,3,13,1
249467,8382335,71,20,single,rented,yes,Lawyer,Rajkot,Gujarat,4,12,1
249468,8495685,75,11,single,rented,yes,Technician,Raebareli,Uttar_Pradesh,11,10,1
249501,8992785,72,3,single,rented,yes,Technician,Thiruvananthapuram,Kerala,3,14,1
249575,8125161,39,12,single,rented,no,Artist,Fatehpur,Uttar_Pradesh,11,10,1
249591,8954008,65,20,single,rented,yes,Physician,Erode[17],Tamil_Nadu,5,10,1
249609,8610479,70,9,single,rented,yes,Petroleum Engineer,Morena,Madhya_Pradesh,7,14,1
249630,8022983,25,9,single,rented,yes,Technology specialist,Bally,West_Bengal,9,14,1
249653,8951366,21,17,single,rented,yes,Civil engineer,Ambarnath,Maharashtra,12,14,1
249674,8873669,35,10,single,rented,no,Chemical engineer,Madhyamgram,West_Bengal,9,12,0
249792,8881506,65,3,single,rented,no,Magistrate,Nizamabad,Telangana,3,14,1
249793,8967560,21,13,single,owned,yes,Surveyor,Ujjain,Madhya_Pradesh,10,12,1
249905,8233917,39,19,single,rented,no,Software Developer,Korba,Chhattisgarh,4,10,1
249945,8097044,26,8,single,rented,no,Lawyer,"Khora,_Ghaziabad",Uttar_Pradesh,8,11,1
250035,8797658,60,7,single,rented,no,Computer hardware engineer,Hospet,Karnataka,7,12,1
250039,8488618,46,4,single,rented,no,Chef,Dhanbad,Jharkhand,4,14,1
250070,8887983,57,19,single,rented,no,Artist,Ghaziabad,Uttar_Pradesh,12,12,0
250080,8348690,39,0,single,rented,yes,Consultant,Hajipur[31],Bihar,0,12,0
250086,8195658,41,13,single,norent_noown,no,Economist,Amritsar,Punjab,4,13,1
250105,8290834,42,3,married,rented,no,Designer,Kamarhati,West_Bengal,3,12,1
250177,8288144,60,0,single,rented,no,Surgeon,Thanjavur,Tamil_Nadu,0,13,1
250188,8429737,23,10,single,rented,no,Software Developer,Giridih,Jharkhand,6,13,1
250211,8991858,26,6,single,rented,yes,Politician,Rajahmundry[19][20],Andhra_Pradesh,6,13,0
250215,8642898,65,5,single,rented,yes,Hotel Manager,Gangtok,Sikkim,5,11,1
250225,8406144,29,6,single,rented,yes,Mechanical engineer,Indore,Madhya_Pradesh,4,12,1
250230,8331405,57,17,single,rented,no,Surveyor,Raebareli,Uttar_Pradesh,12,13,1
250275,8674509,68,2,married,rented,yes,Firefighter,Ballia,Uttar_Pradesh,2,13,1
250343,8126948,77,19,single,rented,no,Geologist,Tenali,Andhra_Pradesh,12,14,0
250356,8876665,47,10,single,owned,no,Hotel Manager,Narasaraopet,Andhra_Pradesh,10,14,0
250494,8690542,27,4,single,rented,no,Comedian,Madanapalle,Andhra_Pradesh,4,14,1
250497,8119466,49,13,single,rented,no,Geologist,Raurkela_Industrial_Township,Odisha,5,13,1
250556,8332969,51,16,single,rented,no,Graphic Designer,Gwalior,Madhya_Pradesh,13,13,1
250561,8520070,30,1,single,rented,no,Flight attendant,Saharanpur,Uttar_Pradesh,1,14,1
250579,8472950,25,3,single,rented,no,Software Developer,Bhilwara,Rajasthan,3,13,1
250609,8909932,54,9,single,rented,no,Engineer,Hajipur[31],Bihar,9,14,1
250614,8775451,60,19,single,rented,no,Lawyer,Kalyan-Dombivli,Maharashtra,6,10,1
250616,8400932,42,9,married,rented,yes,Design Engineer,Coimbatore,Tamil_Nadu,7,10,1
250631,8895749,38,19,single,rented,no,Computer operator,Jalandhar,Punjab,6,10,1
250672,8806243,29,20,single,rented,no,Biomedical Engineer,Warangal[11][12],Telangana,5,11,1
250687,8949144,33,8,single,rented,no,Lawyer,Bhopal,Madhya_Pradesh,5,11,1
250754,8864607,29,2,single,rented,no,Police officer,Bhusawal,Maharashtra,2,10,1
250790,8273441,37,11,single,rented,no,Flight attendant,Durg,Chhattisgarh,9,10,1
250792,8586623,35,2,single,rented,no,Lawyer,Vijayawada,Andhra_Pradesh,2,10,1
250804,8933736,59,13,single,rented,no,Engineer,Jalna,Maharashtra,11,11,1
250811,8668183,47,5,single,rented,yes,Technical writer,Bettiah[33],Bihar,5,13,1
250824,8819322,31,19,married,rented,yes,Financial Analyst,Thiruvananthapuram,Kerala,14,11,1
250855,8147020,21,9,single,rented,no,Artist,Kottayam,Kerala,3,11,1
250864,8936915,63,1,single,rented,no,Statistician,Sambhal,Uttar_Pradesh,1,12,0
250884,8187182,71,5,single,rented,no,Magistrate,"Khora,_Ghaziabad",Uttar_Pradesh,5,12,1
251018,8759364,52,0,single,rented,no,Microbiologist,Pallavaram,Tamil_Nadu,0,11,1
251033,8064082,26,8,single,rented,no,Artist,Karimnagar,Telangana,8,14,0
251067,8812350,51,13,single,rented,no,Fashion Designer,Bhalswa_Jahangir_Pur,Delhi,9,11,1
251088,8282723,24,16,single,rented,yes,Librarian,Ajmer,Rajasthan,10,14,1
251097,8458592,24,6,single,rented,yes,Police officer,Berhampur,Odisha,6,14,1
251123,8057140,77,3,single,rented,no,Flight attendant,Farrukhabad,Uttar_Pradesh,3,14,1
251158,8315837,49,17,single,rented,no,Statistician,Bahraich,Uttar_Pradesh,3,14,0
251211,8183481,70,7,single,rented,yes,Technical writer,Jalgaon,Maharashtra,6,13,1
251225,8496950,41,19,single,rented,yes,Microbiologist,Rewa,Madhya_Pradesh,7,11,0
251270,8991583,75,0,single,rented,no,Air traffic controller,Kolkata,West_Bengal,0,13,0
251306,8923913,30,5,single,rented,no,Industrial Engineer,Bilaspur,Chhattisgarh,5,14,0
251327,8007478,46,4,single,rented,no,Scientist,Jorhat,Assam,4,14,0
